# Stacks v1.46;  Phylip sequential; October 04, 2020
# Seq Pos	Locus ID	Column	Population
111	5270	18	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:T,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:T,FPPI:T,CRWA:C,PCRA:C,DHFA:T,
112	5433	15	TGCP:Y,MRLP:C,STT:C,FSSP:N,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
113	5513	15	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:N,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:W,CRWA:T,PCRA:T,DHFA:N,
114	5535	22	TGCP:G,MRLP:G,STT:N,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:N,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:A,CRWA:G,PCRA:G,DHFA:R,
115	5570	57	TGCP:T,MRLP:T,STT:T,FSSP:N,HNL:C,MPO:N,OICP:Y,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:Y,PPNP:N,FPPI:C,CRWA:T,PCRA:T,DHFA:C,
116	5602	20	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:N,RRO:Y,CPS:Y,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
117	5627	25	TGCP:C,MRLP:C,STT:C,FSSP:N,HNL:Y,MPO:C,OICP:N,IRO:C,HGRF:N,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
118	5682	65	TGCP:A,MRLP:R,STT:R,FSSP:R,HNL:A,MPO:R,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:R,RRO:R,CPS:R,PPNP:N,FPPI:N,CRWA:A,PCRA:R,DHFA:N,
119	5747	79	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:M,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:M,FPPI:M,CRWA:C,PCRA:C,DHFA:C,
120	5826	8	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:G,PCRA:R,DHFA:N,
121	5839	35	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:N,CRWA:C,PCRA:S,DHFA:C,
122	5938	82	TGCP:G,MRLP:G,STT:N,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:R,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
123	6002	76	TGCP:T,MRLP:N,STT:T,FSSP:T,HNL:T,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:Y,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
124	6029	15	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:N,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:N,CPS:T,PPNP:N,FPPI:N,CRWA:T,PCRA:T,DHFA:Y,
125	6043	12	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:M,RRO:C,CPS:M,PPNP:N,FPPI:N,CRWA:C,PCRA:M,DHFA:C,
126	6054	15	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:Y,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
127	6076	72	TGCP:T,MRLP:T,STT:N,FSSP:N,HNL:T,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:Y,
128	6077	44	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:N,PTP:N,RRL:C,RRO:Y,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
129	6162	41	TGCP:A,MRLP:A,STT:A,FSSP:N,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:W,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:W,DHFA:A,
130	6169	10	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:C,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:C,FPPI:N,CRWA:T,PCRA:T,DHFA:C,
131	6315	6	TGCP:C,MRLP:N,STT:C,FSSP:Y,HNL:C,MPO:C,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:N,RRO:Y,CPS:N,PPNP:C,FPPI:C,CRWA:N,PCRA:Y,DHFA:C,
132	6336	32	TGCP:C,MRLP:N,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:N,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:Y,PPNP:N,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
133	6338	27	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:Y,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
134	6363	25	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:Y,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
135	6398	73	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:M,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:M,CRWA:C,PCRA:C,DHFA:M,
136	6422	18	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:Y,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
137	6489	53	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:N,
138	6582	32	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:Y,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:N,
139	6624	5	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:N,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:W,FPPI:W,CRWA:N,PCRA:T,DHFA:W,
140	6627	5	TGCP:T,MRLP:N,STT:N,FSSP:T,HNL:T,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:W,
141	6746	18	TGCP:A,MRLP:W,STT:A,FSSP:A,HNL:W,MPO:N,OICP:A,IRO:W,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:N,FPPI:T,CRWA:A,PCRA:A,DHFA:T,
142	6749	31	TGCP:G,MRLP:G,STT:G,FSSP:R,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:N,
143	6831	32	TGCP:R,MRLP:N,STT:G,FSSP:N,HNL:G,MPO:G,OICP:R,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:R,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
144	6998	51	TGCP:G,MRLP:R,STT:N,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:N,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
145	7038	78	TGCP:A,MRLP:N,STT:A,FSSP:M,HNL:A,MPO:N,OICP:A,IRO:M,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:N,PPNP:A,FPPI:A,CRWA:M,PCRA:A,DHFA:A,
146	7092	58	TGCP:C,MRLP:N,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:Y,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
147	7093	13	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:Y,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:Y,PCRA:C,DHFA:C,
148	7186	19	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:N,CPS:N,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
149	7216	11	TGCP:Y,MRLP:Y,STT:T,FSSP:Y,HNL:N,MPO:Y,OICP:Y,IRO:C,HGRF:C,PTP:C,RRL:Y,RRO:C,CPS:C,PPNP:N,FPPI:N,CRWA:Y,PCRA:C,DHFA:N,
150	7284	20	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:N,PCRA:C,DHFA:M,
151	7322	9	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:Y,RRO:C,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
152	7385	19	TGCP:T,MRLP:T,STT:N,FSSP:N,HNL:T,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:Y,PCRA:T,DHFA:T,
153	7395	51	TGCP:G,MRLP:G,STT:N,FSSP:G,HNL:R,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:R,FPPI:N,CRWA:G,PCRA:G,DHFA:R,
154	7403	58	TGCP:A,MRLP:N,STT:A,FSSP:A,HNL:A,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:W,CPS:W,PPNP:A,FPPI:A,CRWA:N,PCRA:A,DHFA:A,
155	7460	64	TGCP:T,MRLP:T,STT:T,FSSP:N,HNL:W,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:W,
156	7469	14	TGCP:R,MRLP:R,STT:A,FSSP:R,HNL:G,MPO:N,OICP:R,IRO:R,HGRF:R,PTP:N,RRL:R,RRO:N,CPS:R,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
157	7470	43	TGCP:A,MRLP:A,STT:N,FSSP:A,HNL:G,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:N,CPS:A,PPNP:G,FPPI:G,CRWA:A,PCRA:A,DHFA:N,
158	7529	53	TGCP:A,MRLP:A,STT:N,FSSP:A,HNL:G,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:N,RRO:A,CPS:A,PPNP:N,FPPI:G,CRWA:A,PCRA:A,DHFA:G,
159	7615	47	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:M,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
160	7657	14	TGCP:G,MRLP:G,STT:G,FSSP:N,HNL:R,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:N,PPNP:G,FPPI:N,CRWA:G,PCRA:G,DHFA:R,
161	7676	35	TGCP:A,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:R,CRWA:A,PCRA:A,DHFA:A,
162	7711	31	TGCP:A,MRLP:A,STT:N,FSSP:R,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:N,DHFA:A,
163	7729	32	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:Y,DHFA:C,
164	7771	37	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:R,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:N,
165	7838	45	TGCP:Y,MRLP:N,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:Y,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
166	7848	12	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:K,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:N,PPNP:N,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
167	7856	58	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:S,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:S,PPNP:C,FPPI:C,CRWA:G,PCRA:G,DHFA:S,
168	7858	21	TGCP:C,MRLP:N,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:Y,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
169	7869	16	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:Y,DHFA:C,
170	7893	40	TGCP:A,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:N,CRWA:A,PCRA:A,DHFA:R,
171	7952	8	TGCP:G,MRLP:N,STT:G,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:K,FPPI:K,CRWA:G,PCRA:G,DHFA:G,
172	8019	31	TGCP:C,MRLP:C,STT:N,FSSP:Y,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:Y,RRO:C,CPS:C,PPNP:N,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
173	8030	27	TGCP:T,MRLP:N,STT:N,FSSP:K,HNL:T,MPO:N,OICP:T,IRO:K,HGRF:T,PTP:N,RRL:K,RRO:K,CPS:K,PPNP:T,FPPI:T,CRWA:T,PCRA:K,DHFA:T,
174	8106	70	TGCP:G,MRLP:K,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:N,
175	8208	13	TGCP:Y,MRLP:C,STT:N,FSSP:N,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
176	8211	10	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:R,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
177	8217	12	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:Y,CRWA:C,PCRA:C,DHFA:Y,
178	8238	27	TGCP:C,MRLP:C,STT:Y,FSSP:N,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
179	8244	32	TGCP:T,MRLP:T,STT:N,FSSP:N,HNL:K,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
180	8292	37	TGCP:C,MRLP:Y,STT:N,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:Y,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:Y,DHFA:C,
181	8352	21	TGCP:C,MRLP:N,STT:M,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
182	8394	14	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:Y,CRWA:T,PCRA:T,DHFA:T,
183	8396	46	TGCP:C,MRLP:C,STT:N,FSSP:N,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:Y,CRWA:C,PCRA:C,DHFA:Y,
184	8400	17	TGCP:T,MRLP:T,STT:T,FSSP:W,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:N,FPPI:N,CRWA:T,PCRA:T,DHFA:T,
185	8414	6	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:N,DHFA:M,
186	8446	62	TGCP:C,MRLP:C,STT:N,FSSP:C,HNL:A,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:A,
187	8479	25	TGCP:G,MRLP:N,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
188	8519	44	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:N,CPS:N,PPNP:G,FPPI:G,CRWA:G,PCRA:N,DHFA:R,
189	8626	33	TGCP:A,MRLP:A,STT:A,FSSP:N,HNL:C,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:C,FPPI:C,CRWA:A,PCRA:A,DHFA:N,
190	8667	41	TGCP:C,MRLP:N,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:Y,RRO:Y,CPS:Y,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:C,
191	8687	6	TGCP:A,MRLP:A,STT:A,FSSP:A,HNL:N,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:N,FPPI:A,CRWA:A,PCRA:A,DHFA:M,
192	8688	66	TGCP:A,MRLP:A,STT:N,FSSP:A,HNL:A,MPO:N,OICP:A,IRO:W,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
193	8717	38	TGCP:C,MRLP:C,STT:C,FSSP:N,HNL:S,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:N,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
194	8744	22	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:G,CRWA:C,PCRA:C,DHFA:C,
195	8912	15	TGCP:A,MRLP:N,STT:A,FSSP:N,HNL:G,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:N,CPS:A,PPNP:G,FPPI:G,CRWA:A,PCRA:A,DHFA:G,
196	8946	30	TGCP:A,MRLP:A,STT:N,FSSP:A,HNL:N,MPO:N,OICP:A,IRO:W,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
197	8953	42	TGCP:A,MRLP:A,STT:N,FSSP:N,HNL:A,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:W,RRO:A,CPS:N,PPNP:A,FPPI:A,CRWA:W,PCRA:W,DHFA:A,
198	9074	9	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
199	9113	21	TGCP:A,MRLP:A,STT:N,FSSP:A,HNL:A,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:M,CRWA:A,PCRA:A,DHFA:A,
200	9160	37	TGCP:G,MRLP:N,STT:N,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:K,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:N,
201	9280	28	TGCP:G,MRLP:N,STT:N,FSSP:G,HNL:K,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
202	9391	14	TGCP:A,MRLP:A,STT:N,FSSP:A,HNL:N,MPO:R,OICP:A,IRO:A,HGRF:N,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
203	9415	63	TGCP:C,MRLP:C,STT:N,FSSP:N,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:Y,CRWA:C,PCRA:C,DHFA:C,
204	9416	31	TGCP:C,MRLP:C,STT:C,FSSP:N,HNL:N,MPO:C,OICP:C,IRO:M,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
205	9424	27	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:C,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:C,FPPI:C,CRWA:T,PCRA:T,DHFA:C,
206	9570	31	TGCP:C,MRLP:N,STT:N,FSSP:C,HNL:S,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:S,
207	9621	63	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
208	9628	13	TGCP:S,MRLP:N,STT:S,FSSP:G,HNL:C,MPO:N,OICP:S,IRO:S,HGRF:G,PTP:S,RRL:S,RRO:S,CPS:S,PPNP:C,FPPI:C,CRWA:S,PCRA:S,DHFA:C,
209	9708	46	TGCP:T,MRLP:T,STT:N,FSSP:T,HNL:C,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:N,PPNP:C,FPPI:N,CRWA:T,PCRA:T,DHFA:N,
210	9846	20	TGCP:G,MRLP:G,STT:N,FSSP:G,HNL:R,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
211	9853	14	TGCP:W,MRLP:W,STT:N,FSSP:A,HNL:T,MPO:N,OICP:W,IRO:A,HGRF:N,PTP:A,RRL:W,RRO:W,CPS:W,PPNP:W,FPPI:N,CRWA:W,PCRA:W,DHFA:W,
212	9880	31	TGCP:G,MRLP:N,STT:G,FSSP:R,HNL:G,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:N,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
213	9927	65	TGCP:T,MRLP:T,STT:T,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:Y,RRO:N,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:Y,DHFA:T,
214	9994	76	TGCP:T,MRLP:T,STT:N,FSSP:T,HNL:N,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:W,FPPI:W,CRWA:T,PCRA:T,DHFA:W,
215	10001	77	TGCP:A,MRLP:A,STT:N,FSSP:A,HNL:G,MPO:N,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:G,FPPI:N,CRWA:A,PCRA:A,DHFA:G,
216	10010	11	TGCP:G,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:R,OICP:G,IRO:R,HGRF:N,PTP:G,RRL:R,RRO:R,CPS:G,PPNP:G,FPPI:G,CRWA:R,PCRA:N,DHFA:G,
217	10146	6	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:A,
218	10223	10	TGCP:G,MRLP:G,STT:G,FSSP:N,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:R,CRWA:G,PCRA:G,DHFA:R,
219	10284	21	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:S,MPO:N,OICP:C,IRO:S,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
220	10330	41	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:R,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
221	10360	26	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:R,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
222	10370	22	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:N,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:S,FPPI:N,CRWA:G,PCRA:G,DHFA:N,
