# Stacks v1.46;  Phylip sequential; October 04, 2020
# Seq Pos	Locus ID	Column	Population
446	251358	15	TGCP:K,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:K,RRO:K,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
447	251516	50	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:R,PPNP:A,FPPI:R,CRWA:G,PCRA:G,DHFA:R,
448	251901	42	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:R,PCRA:G,DHFA:G,
449	252158	43	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
450	252988	16	TGCP:T,MRLP:T,STT:T,FSSP:W,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
451	254425	88	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:Y,CRWA:C,PCRA:C,DHFA:C,
452	254850	17	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:A,
453	256337	57	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:Y,DHFA:T,
454	257510	42	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:Y,
455	258609	13	TGCP:C,MRLP:Y,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:Y,RRO:Y,CPS:Y,PPNP:C,FPPI:C,CRWA:C,PCRA:Y,DHFA:C,
456	259058	15	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:R,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
457	259076	39	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:M,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:A,FPPI:A,CRWA:C,PCRA:C,DHFA:M,
458	259226	87	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:A,
459	259869	81	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:S,CRWA:G,PCRA:G,DHFA:G,
460	260700	55	TGCP:C,MRLP:C,STT:Y,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
461	261328	58	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:T,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:T,FPPI:T,CRWA:G,PCRA:G,DHFA:T,
462	262126	61	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:G,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:K,FPPI:G,CRWA:T,PCRA:T,DHFA:G,
463	262223	11	TGCP:C,MRLP:C,STT:M,FSSP:C,HNL:C,MPO:M,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
464	262238	5	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:R,FPPI:R,CRWA:G,PCRA:G,DHFA:R,
465	262346	48	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:Y,DHFA:C,
466	262620	18	TGCP:T,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:Y,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
467	263002	42	TGCP:G,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:R,RRO:R,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
468	263497	5	TGCP:C,MRLP:C,STT:C,FSSP:Y,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:Y,PCRA:C,DHFA:C,
469	263813	70	TGCP:C,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:Y,CRWA:C,PCRA:C,DHFA:C,
470	264184	13	TGCP:Y,MRLP:T,STT:T,FSSP:Y,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:Y,PCRA:Y,DHFA:T,
